season,time,valid_time,t2m
spring,03:11,2022-04-15 15:11:00.000000000,6.132522820108695
spring,03:12,2022-04-15 15:12:00.000000000,6.129222845798912
spring,03:13,2022-04-15 15:13:00.000000000,6.1259228755
spring,03:14,2022-04-15 15:13:59.999999744,6.122622945652173
spring,03:15,2022-04-15 15:15:00.000000000,6.1193230621086965
spring,03:16,2022-04-15 15:16:00.000000000,6.1160231496739135
spring,03:17,2022-04-15 15:17:00.000000000,6.112723264782608
spring,03:18,2022-04-15 15:18:00.000000256,6.109423303750001
spring,03:19,2022-04-15 15:19:00.000000000,6.1061233761521745
spring,03:20,2022-04-15 15:20:00.000000000,6.102823449717391
spring,03:21,2022-04-15 15:21:00.000000000,6.099523555923914
spring,03:22,2022-04-15 15:21:59.999999744,6.096223621195652
spring,03:23,2022-04-15 15:23:00.000000000,6.092923660163043
spring,03:24,2022-04-15 15:24:00.000000000,6.089623722565218
spring,03:25,2022-04-15 15:25:00.000000000,6.086323848913044
spring,03:26,2022-04-15 15:26:00.000000256,6.083023939021738
spring,03:27,2022-04-15 15:27:00.000000000,6.079723990434783
spring,03:28,2022-04-15 15:28:00.000000000,6.076424047065217
spring,03:29,2022-04-15 15:29:00.000000000,6.07312412076087
spring,03:30,2022-04-15 15:29:59.999999744,6.069824252934783
spring,03:31,2022-04-15 15:31:00.000000000,6.066524322391305
spring,03:32,2022-04-15 15:32:00.000000000,6.063224385108696
spring,03:33,2022-04-15 15:33:00.000000000,6.059924497065218
spring,03:34,2022-04-15 15:34:00.000000256,6.056624487500001
spring,03:35,2022-04-15 15:35:00.000000000,6.053324584782609
spring,03:36,2022-04-15 15:36:00.000000000,6.050024710543479
spring,03:37,2022-04-15 15:37:00.000000000,6.046724788804347
spring,03:38,2022-04-15 15:37:59.999999744,6.043424799347826
spring,03:39,2022-04-15 15:39:00.000000000,6.040124867934783
spring,03:40,2022-04-15 15:40:00.000000000,6.036824988804348
spring,03:41,2022-04-15 15:41:00.000000000,6.0335250375
spring,03:42,2022-04-15 15:42:00.000000256,6.030225142717391
spring,03:43,2022-04-15 15:43:00.000000000,6.026925160217392
spring,03:44,2022-04-15 15:44:00.000000000,6.023625293152174
spring,03:45,2022-04-15 15:45:00.000000000,6.020325393369565
spring,03:46,2022-04-15 15:45:59.999999744,6.017025476413044
spring,03:47,2022-04-15 15:47:00.000000000,6.013725552826087
spring,03:48,2022-04-15 15:48:00.000000000,6.010425628369565
spring,03:49,2022-04-15 15:49:00.000000000,6.007125646304347
spring,03:50,2022-04-15 15:50:00.000000256,6.003825751195652
spring,03:51,2022-04-15 15:51:00.000000000,6.0005258923913045
spring,03:52,2022-04-15 15:52:00.000000000,5.997225952173913
spring,03:53,2022-04-15 15:53:00.000000000,5.993925954891305
spring,03:54,2022-04-15 15:53:59.999999744,5.990626034021739
spring,03:55,2022-04-15 15:55:00.000000000,5.987326148913044
spring,03:56,2022-04-15 15:56:00.000000000,5.984026233804348
spring,03:57,2022-04-15 15:57:00.000000000,5.980726292391305
spring,03:58,2022-04-15 15:58:00.000000256,5.977426334782608
spring,03:59,2022-04-15 15:59:00.000000000,5.974126400434783
spring,04:00,2022-04-15 16:00:00.000000000,5.970826530108695
spring,04:01,2022-04-15 16:01:00.000000000,5.969366764130434
spring,04:02,2022-04-15 16:01:59.999999744,5.967906993152174
spring,04:03,2022-04-15 16:03:00.000000000,5.966447241304349
spring,04:04,2022-04-15 16:04:00.000000000,5.964987502608696
spring,04:05,2022-04-15 16:05:00.000000000,5.963527782173913
spring,04:06,2022-04-15 16:06:00.000000256,5.962067957282608
spring,04:07,2022-04-15 16:07:00.000000000,5.960608238260869
spring,04:08,2022-04-15 16:08:00.000000000,5.959148447173914
spring,04:09,2022-04-15 16:09:00.000000000,5.9576887106521745
spring,04:10,2022-04-15 16:09:59.999999744,5.956228925108696
spring,04:11,2022-04-15 16:11:00.000000000,5.954769211086956
spring,04:12,2022-04-15 16:12:00.000000000,5.953309430869565
spring,04:13,2022-04-15 16:13:00.000000000,5.951849682065217
spring,04:14,2022-04-15 16:14:00.000000256,5.950389871195653
spring,04:15,2022-04-15 16:15:00.000000000,5.948930182826087
spring,04:16,2022-04-15 16:16:00.000000000,5.947470423804348
spring,04:17,2022-04-15 16:17:00.000000000,5.946010635869565
spring,04:18,2022-04-15 16:17:59.999999744,5.944550877934783
spring,04:19,2022-04-15 16:19:00.000000000,5.943091124456521
spring,04:20,2022-04-15 16:20:00.000000000,5.941631413586957
spring,04:21,2022-04-15 16:21:00.000000000,5.940171582173914
spring,04:22,2022-04-15 16:22:00.000000256,5.938711865
spring,04:23,2022-04-15 16:23:00.000000000,5.937252078913044
spring,04:24,2022-04-15 16:24:00.000000000,5.935792345760869
spring,04:25,2022-04-15 16:25:00.000000000,5.934332563260869
spring,04:26,2022-04-15 16:25:59.999999744,5.932872872608695
spring,04:27,2022-04-15 16:27:00.000000000,5.931413080869564
spring,04:28,2022-04-15 16:28:00.000000000,5.929953331956521
spring,04:29,2022-04-15 16:29:00.000000000,5.92849351097826
spring,04:30,2022-04-15 16:30:00.000000256,5.927033795434783
spring,04:31,2022-04-15 16:31:00.000000000,5.925574074021739
spring,04:32,2022-04-15 16:32:00.000000000,5.924114281847826
spring,04:33,2022-04-15 16:33:00.000000000,5.922654495978261
spring,04:34,2022-04-15 16:33:59.999999744,5.921194742173912
spring,04:35,2022-04-15 16:35:00.000000000,5.919735068804348
spring,04:36,2022-04-15 16:36:00.000000000,5.9182752417391296
spring,04:37,2022-04-15 16:37:00.000000000,5.9168155158695654
spring,04:38,2022-04-15 16:38:00.000000256,5.915355736956522
spring,04:39,2022-04-15 16:39:00.000000000,5.913895972282609
spring,04:40,2022-04-15 16:40:00.000000000,5.912436175760869
spring,04:41,2022-04-15 16:41:00.000000000,5.910976478804349
spring,04:42,2022-04-15 16:41:59.999999744,5.909516719565217
spring,04:43,2022-04-15 16:43:00.000000000,5.908056958152174
spring,04:44,2022-04-15 16:44:00.000000000,5.906597166195652
spring,04:45,2022-04-15 16:45:00.000000000,5.905137414673914
spring,04:46,2022-04-15 16:46:00.000000256,5.903677708586956
spring,04:47,2022-04-15 16:47:00.000000000,5.9022179020652175
spring,04:48,2022-04-15 16:48:00.000000000,5.900758203695652
spring,04:49,2022-04-15 16:49:00.000000000,5.899298414565218
spring,04:50,2022-04-15 16:49:59.999999744,5.897838672065218
spring,04:51,2022-04-15 16:51:00.000000000,5.8963788839130435
spring,04:52,2022-04-15 16:52:00.000000000,5.894919160108695
spring,04:53,2022-04-15 16:53:00.000000000,5.893459366413043
spring,04:54,2022-04-15 16:54:00.000000256,5.891999642173913
spring,04:55,2022-04-15 16:55:00.000000000,5.890539819347826
spring,04:56,2022-04-15 16:56:00.000000000,5.889080095760869
spring,04:57,2022-04-15 16:57:00.000000000,5.887620361195653
spring,04:58,2022-04-15 16:57:59.999999744,5.886160626304347
spring,04:59,2022-04-15 16:59:00.000000000,5.884700800326088
spring,05:00,2022-04-15 17:00:00.000000000,5.8832410809782605
spring,05:01,2022-04-15 17:01:00.000000000,5.887905612391305
spring,05:02,2022-04-15 17:02:00.000000256,5.892570183586956
spring,05:03,2022-04-15 17:03:00.000000000,5.8972347625
spring,05:04,2022-04-15 17:04:00.000000000,5.901899250543478
spring,05:05,2022-04-15 17:05:00.000000000,5.906563773152174
spring,05:06,2022-04-15 17:05:59.999999744,5.911228365869565
spring,05:07,2022-04-15 17:07:00.000000000,5.915892877065217
spring,05:08,2022-04-15 17:08:00.000000000,5.920557417173913
spring,05:09,2022-04-15 17:09:00.000000000,5.925221946956521
spring,05:10,2022-04-15 17:10:00.000000256,5.929886530326087
spring,05:11,2022-04-15 17:11:00.000000000,5.934551097173912
spring,05:12,2022-04-15 17:12:00.000000000,5.939215568695652
spring,05:13,2022-04-15 17:13:00.000000000,5.943880151630435
spring,05:14,2022-04-15 17:13:59.999999744,5.948544699782609
spring,05:15,2022-04-15 17:15:00.000000000,5.953209275108696
spring,05:16,2022-04-15 17:16:00.000000000,5.957873833695652
spring,05:17,2022-04-15 17:17:00.000000000,5.962538377282609
spring,05:18,2022-04-15 17:18:00.000000256,5.967202911847826
spring,05:19,2022-04-15 17:19:00.000000000,5.971867434891304
spring,05:20,2022-04-15 17:20:00.000000000,5.976531947282609
spring,05:21,2022-04-15 17:21:00.000000000,5.98119654076087
spring,05:22,2022-04-15 17:21:59.999999744,5.985861057934783
spring,05:23,2022-04-15 17:23:00.000000000,5.990525612608695
spring,05:24,2022-04-15 17:24:00.000000000,5.995190129891304
spring,05:25,2022-04-15 17:25:00.000000000,5.999854685652174
spring,05:26,2022-04-15 17:26:00.000000256,6.004519268804347
spring,05:27,2022-04-15 17:27:00.000000000,6.009183774891305
spring,05:28,2022-04-15 17:28:00.000000000,6.01384832
spring,05:29,2022-04-15 17:29:00.000000000,6.0185128963043475
spring,05:30,2022-04-15 17:29:59.999999744,6.023177431956521
spring,05:31,2022-04-15 17:31:00.000000000,6.027841985869565
spring,05:32,2022-04-15 17:32:00.000000000,6.032506587608696
spring,05:33,2022-04-15 17:33:00.000000000,6.037171087391304
spring,05:34,2022-04-15 17:34:00.000000256,6.041835573913043
spring,05:35,2022-04-15 17:35:00.000000000,6.046500138695652
spring,05:36,2022-04-15 17:36:00.000000000,6.051164763586956
spring,05:37,2022-04-15 17:37:00.000000000,6.055829240108696
spring,05:38,2022-04-15 17:37:59.999999744,6.060493792608696
spring,05:39,2022-04-15 17:39:00.000000000,6.065158345108696
spring,05:40,2022-04-15 17:40:00.000000000,6.069822907934783
spring,05:41,2022-04-15 17:41:00.000000000,6.074487426195652
spring,05:42,2022-04-15 17:42:00.000000256,6.079151934239131
spring,05:43,2022-04-15 17:43:00.000000000,6.083816503369564
spring,05:44,2022-04-15 17:44:00.000000000,6.088481062173913
spring,05:45,2022-04-15 17:45:00.000000000,6.093145611304347
spring,05:46,2022-04-15 17:45:59.999999744,6.097810184130435
spring,05:47,2022-04-15 17:47:00.000000000,6.102474754891305
spring,05:48,2022-04-15 17:48:00.000000000,6.107139263586956
spring,05:49,2022-04-15 17:49:00.000000000,6.111803789673913
spring,05:50,2022-04-15 17:50:00.000000256,6.116468335652173
spring,05:51,2022-04-15 17:51:00.000000000,6.121132940434782
spring,05:52,2022-04-15 17:52:00.000000000,6.125797441086957
spring,05:53,2022-04-15 17:53:00.000000000,6.130461992173913
spring,05:54,2022-04-15 17:53:59.999999744,6.135126507391305
spring,05:55,2022-04-15 17:55:00.000000000,6.139791095978261
spring,05:56,2022-04-15 17:56:00.000000000,6.144455635326087
spring,05:57,2022-04-15 17:57:00.000000000,6.149120129130435
spring,05:58,2022-04-15 17:58:00.000000256,6.153784697934783
spring,05:59,2022-04-15 17:59:00.000000000,6.158449256195651
spring,06:00,2022-04-15 18:00:00.000000000,6.163113807391305
spring,06:01,2022-04-15 18:01:00.000000000,6.177736998478261
spring,06:02,2022-04-15 18:01:59.999999744,6.192360322826087
spring,06:03,2022-04-15 18:03:00.000000000,6.206983477282608
spring,06:04,2022-04-15 18:04:00.000000000,6.2216067075
spring,06:05,2022-04-15 18:05:00.000000000,6.236229924891304
spring,06:06,2022-04-15 18:06:00.000000256,6.250853189565217
spring,06:07,2022-04-15 18:07:00.000000000,6.265476393695653
spring,06:08,2022-04-15 18:08:00.000000000,6.280099634782609
spring,06:09,2022-04-15 18:09:00.000000000,6.294722842173914
spring,06:10,2022-04-15 18:09:59.999999744,6.309346060978261
spring,06:11,2022-04-15 18:11:00.000000000,6.323969292282609
spring,06:12,2022-04-15 18:12:00.000000000,6.338592549565218
spring,06:13,2022-04-15 18:13:00.000000000,6.353215731086957
spring,06:14,2022-04-15 18:14:00.000000256,6.367838996086957
spring,06:15,2022-04-15 18:15:00.000000000,6.382462191521739
spring,06:16,2022-04-15 18:16:00.000000000,6.397085401576087
spring,06:17,2022-04-15 18:17:00.000000000,6.411708704891304
spring,06:18,2022-04-15 18:17:59.999999744,6.426331879999999
spring,06:19,2022-04-15 18:19:00.000000000,6.4409551131086955
spring,06:20,2022-04-15 18:20:00.000000000,6.4555783582934785
spring,06:21,2022-04-15 18:21:00.000000000,6.470201577608696
spring,06:22,2022-04-15 18:22:00.000000256,6.484824818771739
spring,06:23,2022-04-15 18:23:00.000000000,6.499447994717391
spring,06:24,2022-04-15 18:24:00.000000000,6.514071239684783
spring,06:25,2022-04-15 18:25:00.000000000,6.528694502369565
spring,06:26,2022-04-15 18:25:59.999999744,6.5433176912499995
spring,06:27,2022-04-15 18:27:00.000000000,6.557940914152175
spring,06:28,2022-04-15 18:28:00.000000000,6.572564098586957
spring,06:29,2022-04-15 18:29:00.000000000,6.587187400391303
spring,06:30,2022-04-15 18:30:00.000000256,6.601810608804348
spring,06:31,2022-04-15 18:31:00.000000000,6.616433811847826
spring,06:32,2022-04-15 18:32:00.000000000,6.631057125
spring,06:33,2022-04-15 18:33:00.000000000,6.645680312543479
spring,06:34,2022-04-15 18:33:59.999999744,6.660303525108696
spring,06:35,2022-04-15 18:35:00.000000000,6.674926780869565
spring,06:36,2022-04-15 18:36:00.000000000,6.689550011956522
spring,06:37,2022-04-15 18:37:00.000000000,6.704173217717391
spring,06:38,2022-04-15 18:38:00.000000256,6.7187964286956525
spring,06:39,2022-04-15 18:39:00.000000000,6.73341963576087
spring,06:40,2022-04-15 18:40:00.000000000,6.748042924456522
spring,06:41,2022-04-15 18:41:00.000000000,6.762666121304347
spring,06:42,2022-04-15 18:41:59.999999744,6.777289353260869
spring,06:43,2022-04-15 18:43:00.000000000,6.791912530652174
spring,06:44,2022-04-15 18:44:00.000000000,6.806535833369566
spring,06:45,2022-04-15 18:45:00.000000000,6.821159044782609
spring,06:46,2022-04-15 18:46:00.000000256,6.835782236521738
spring,06:47,2022-04-15 18:47:00.000000000,6.850405565
spring,06:48,2022-04-15 18:48:00.000000000,6.865028721847826
spring,06:49,2022-04-15 18:49:00.000000000,6.879651926739131
spring,06:50,2022-04-15 18:49:59.999999744,6.894275137934783
spring,06:51,2022-04-15 18:51:00.000000000,6.908898463391305
spring,06:52,2022-04-15 18:52:00.000000000,6.923521626858696
spring,06:53,2022-04-15 18:53:00.000000000,6.938144820652174
spring,06:54,2022-04-15 18:54:00.000000256,6.952768071086957
spring,06:55,2022-04-15 18:55:00.000000000,6.967391291086957
spring,06:56,2022-04-15 18:56:00.000000000,6.982014550217391
spring,06:57,2022-04-15 18:57:00.000000000,6.996637777608696
spring,06:58,2022-04-15 18:57:59.999999744,7.011260933586956
spring,06:59,2022-04-15 18:59:00.000000000,7.025884247065218
spring,07:00,2022-04-15 19:00:00.000000000,7.0405074116304345
spring,07:01,2022-04-15 19:01:00.000000000,7.059141701304348
spring,07:02,2022-04-15 19:02:00.000000256,7.07777593826087
spring,07:03,2022-04-15 19:03:00.000000000,7.096410188478261
spring,07:04,2022-04-15 19:04:00.000000000,7.1150444664130434
spring,07:05,2022-04-15 19:05:00.000000000,7.133678732608695
spring,07:06,2022-04-15 19:05:59.999999744,7.152312927826086
spring,07:07,2022-04-15 19:07:00.000000000,7.170947172282609
spring,07:08,2022-04-15 19:08:00.000000000,7.189581481956521
spring,07:09,2022-04-15 19:09:00.000000000,7.208215746413043
spring,07:10,2022-04-15 19:10:00.000000256,7.226850002717391
spring,07:11,2022-04-15 19:11:00.000000000,7.245484200869565
spring,07:12,2022-04-15 19:12:00.000000000,7.264118483152174
spring,07:13,2022-04-15 19:13:00.000000000,7.282752772391304
spring,07:14,2022-04-15 19:13:59.999999744,7.301386996413044
spring,07:15,2022-04-15 19:15:00.000000000,7.320021259347826
spring,07:16,2022-04-15 19:16:00.000000000,7.338655556847827
spring,07:17,2022-04-15 19:17:00.000000000,7.35728972576087
spring,07:18,2022-04-15 19:18:00.000000256,7.375924001739131
spring,07:19,2022-04-15 19:19:00.000000000,7.394558264891304
spring,07:20,2022-04-15 19:20:00.000000000,7.41319252173913
spring,07:21,2022-04-15 19:21:00.000000000,7.431826737282608
spring,07:22,2022-04-15 19:21:59.999999744,7.450461024347826
spring,07:23,2022-04-15 19:23:00.000000000,7.4690952996086954
spring,07:24,2022-04-15 19:24:00.000000000,7.487729570434783
spring,07:25,2022-04-15 19:25:00.000000000,7.506363784782609
spring,07:26,2022-04-15 19:26:00.000000256,7.524998062173912
spring,07:27,2022-04-15 19:27:00.000000000,7.543632312423913
spring,07:28,2022-04-15 19:28:00.000000000,7.562266574586956
spring,07:29,2022-04-15 19:29:00.000000000,7.5809007965543485
spring,07:30,2022-04-15 19:29:59.999999744,7.599535089173913
spring,07:31,2022-04-15 19:31:00.000000000,7.618169358953262
spring,07:32,2022-04-15 19:32:00.000000000,7.636803548304348
spring,07:33,2022-04-15 19:33:00.000000000,7.655437861565217
spring,07:34,2022-04-15 19:34:00.000000256,7.674072078108695
spring,07:35,2022-04-15 19:35:00.000000000,7.69270638048913
spring,07:36,2022-04-15 19:36:00.000000000,7.711340562217392
spring,07:37,2022-04-15 19:37:00.000000000,7.729974797173912
spring,07:38,2022-04-15 19:37:59.999999744,7.748609108369565
spring,07:39,2022-04-15 19:39:00.000000000,7.767243322717392
spring,07:40,2022-04-15 19:40:00.000000000,7.785877618586957
spring,07:41,2022-04-15 19:41:00.000000000,7.804511860108695
spring,07:42,2022-04-15 19:42:00.000000256,7.823146153695653
spring,07:43,2022-04-15 19:43:00.000000000,7.8417803725
spring,07:44,2022-04-15 19:44:00.000000000,7.860414634565217
spring,07:45,2022-04-15 19:45:00.000000000,7.879048887065217
spring,07:46,2022-04-15 19:45:59.999999744,7.897683177499999
spring,07:47,2022-04-15 19:47:00.000000000,7.916317371195652
spring,07:48,2022-04-15 19:48:00.000000000,7.934951649673913
spring,07:49,2022-04-15 19:49:00.000000000,7.953585948695652
spring,07:50,2022-04-15 19:50:00.000000256,7.972220161956522
spring,07:51,2022-04-15 19:51:00.000000000,7.990854403695652
spring,07:52,2022-04-15 19:52:00.000000000,8.009488655
spring,07:53,2022-04-15 19:53:00.000000000,8.028122927826086
spring,07:54,2022-04-15 19:53:59.999999744,8.046757197717392
spring,07:55,2022-04-15 19:55:00.000000000,8.065391477173913
spring,07:56,2022-04-15 19:56:00.000000000,8.084025675434782
spring,07:57,2022-04-15 19:57:00.000000000,8.102659982173913
spring,07:58,2022-04-15 19:58:00.000000256,8.121294187608695
spring,07:59,2022-04-15 19:59:00.000000000,8.13992842173913
spring,08:00,2022-04-15 20:00:00.000000000,8.158562704347826
spring,08:01,2022-04-15 20:01:00.000000000,8.176459679347827
spring,08:02,2022-04-15 20:01:59.999999744,8.194356633695651
spring,08:03,2022-04-15 20:03:00.000000000,8.212253555434783
spring,08:04,2022-04-15 20:04:00.000000000,8.230150570652173
spring,08:05,2022-04-15 20:05:00.000000000,8.248047544565217
spring,08:06,2022-04-15 20:06:00.000000256,8.265944573913043
spring,08:07,2022-04-15 20:07:00.000000000,8.283841542065218
spring,08:08,2022-04-15 20:08:00.000000000,8.30173843152174
spring,08:09,2022-04-15 20:09:00.000000000,8.319635344565217
spring,08:10,2022-04-15 20:09:59.999999744,8.337532354347825
spring,08:11,2022-04-15 20:11:00.000000000,8.355429364130435
spring,08:12,2022-04-15 20:12:00.000000000,8.373326314130434
spring,08:13,2022-04-15 20:13:00.000000000,8.391223301847827
spring,08:14,2022-04-15 20:14:00.000000256,8.409120175652173
spring,08:15,2022-04-15 20:15:00.000000000,8.427017204347827
spring,08:16,2022-04-15 20:16:00.000000000,8.444914175
spring,08:17,2022-04-15 20:17:00.000000000,8.462811121739131
spring,08:18,2022-04-15 20:17:59.999999744,8.480708114130435
spring,08:19,2022-04-15 20:19:00.000000000,8.498605144565218
spring,08:20,2022-04-15 20:20:00.000000000,8.516502107608696
spring,08:21,2022-04-15 20:21:00.000000000,8.534399113043477
spring,08:22,2022-04-15 20:22:00.000000256,8.552296039782608
spring,08:23,2022-04-15 20:23:00.000000000,8.570192911413043
spring,08:24,2022-04-15 20:24:00.000000000,8.588089851521739
spring,08:25,2022-04-15 20:25:00.000000000,8.60598687326087
spring,08:26,2022-04-15 20:25:59.999999744,8.623883823152173
spring,08:27,2022-04-15 20:27:00.000000000,8.641780826086958
spring,08:28,2022-04-15 20:28:00.000000000,8.659677773913044
spring,08:29,2022-04-15 20:29:00.000000000,8.677574726847826
spring,08:30,2022-04-15 20:30:00.000000256,8.695471720217391
spring,08:31,2022-04-15 20:31:00.000000000,8.713368710326087
spring,08:32,2022-04-15 20:32:00.000000000,8.731265652608696
spring,08:33,2022-04-15 20:33:00.000000000,8.749162628695652
spring,08:34,2022-04-15 20:33:59.999999744,8.767059627173913
spring,08:35,2022-04-15 20:35:00.000000000,8.784956553804347
spring,08:36,2022-04-15 20:36:00.000000000,8.802853550760869
spring,08:37,2022-04-15 20:37:00.000000000,8.8207505475
spring,08:38,2022-04-15 20:38:00.000000256,8.838647422391304
spring,08:39,2022-04-15 20:39:00.000000000,8.85654433423913
spring,08:40,2022-04-15 20:40:00.000000000,8.874441362717391
spring,08:41,2022-04-15 20:41:00.000000000,8.892338361630435
spring,08:42,2022-04-15 20:41:59.999999744,8.91023533978261
spring,08:43,2022-04-15 20:43:00.000000000,8.928132279021739
spring,08:44,2022-04-15 20:44:00.000000000,8.94602924847826
spring,08:45,2022-04-15 20:45:00.000000000,8.96392622902174
spring,08:46,2022-04-15 20:46:00.000000256,8.98182322576087
spring,08:47,2022-04-15 20:47:00.000000000,8.999720192065217
spring,08:48,2022-04-15 20:48:00.000000000,9.017617121407609
spring,08:49,2022-04-15 20:49:00.000000000,9.035514059456522
spring,08:50,2022-04-15 20:49:59.999999744,9.053411057282608
spring,08:51,2022-04-15 20:51:00.000000000,9.071308127934783
spring,08:52,2022-04-15 20:52:00.000000000,9.089205007391303
spring,08:53,2022-04-15 20:53:00.000000000,9.107101960543478
spring,08:54,2022-04-15 20:54:00.000000256,9.124998903043478
spring,08:55,2022-04-15 20:55:00.000000000,9.142895888913044
spring,08:56,2022-04-15 20:56:00.000000000,9.160792899782608
spring,08:57,2022-04-15 20:57:00.000000000,9.178689840978262
spring,08:58,2022-04-15 20:57:59.999999744,9.196586845217391
spring,08:59,2022-04-15 20:59:00.000000000,9.214483760652174
spring,09:00,2022-04-15 21:00:00.000000000,9.232380725869564
spring,09:01,2022-04-15 21:01:00.000000000,9.247023826086956
spring,09:02,2022-04-15 21:02:00.000000256,9.261666839130436
spring,09:03,2022-04-15 21:03:00.000000000,9.276309993478261
spring,09:04,2022-04-15 21:04:00.000000000,9.290953173913044
spring,09:05,2022-04-15 21:05:00.000000000,9.305596163043479
spring,09:06,2022-04-15 21:05:59.999999744,9.320239230434783
spring,09:07,2022-04-15 21:07:00.000000000,9.334882345652174
spring,09:08,2022-04-15 21:08:00.000000000,9.349525402173914
spring,09:09,2022-04-15 21:09:00.000000000,9.364168503586956
spring,09:10,2022-04-15 21:10:00.000000256,9.37881163478261
spring,09:11,2022-04-15 21:11:00.000000000,9.393454630434782
spring,09:12,2022-04-15 21:12:00.000000000,9.408097834021738
spring,09:13,2022-04-15 21:13:00.000000000,9.422740948913043
spring,09:14,2022-04-15 21:13:59.999999744,9.437383938043478
spring,09:15,2022-04-15 21:15:00.000000000,9.452027030434783
spring,09:16,2022-04-15 21:16:00.000000000,9.466670163043478
spring,09:17,2022-04-15 21:17:00.000000000,9.481313115217391
spring,09:18,2022-04-15 21:18:00.000000256,9.495956304347827
spring,09:19,2022-04-15 21:19:00.000000000,9.510599420652174
spring,09:20,2022-04-15 21:20:00.000000000,9.525242452173913
spring,09:21,2022-04-15 21:21:00.000000000,9.539885578260868
spring,09:22,2022-04-15 21:21:59.999999744,9.55452865
spring,09:23,2022-04-15 21:23:00.000000000,9.56917170652174
spring,09:24,2022-04-15 21:24:00.000000000,9.583814822826087
spring,09:25,2022-04-15 21:25:00.000000000,9.598457863043478
spring,09:26,2022-04-15 21:26:00.000000256,9.613100917391305
spring,09:27,2022-04-15 21:27:00.000000000,9.627744086956522
spring,09:28,2022-04-15 21:28:00.000000000,9.642387219565217
spring,09:29,2022-04-15 21:29:00.000000000,9.65703019673913
spring,09:30,2022-04-15 21:29:59.999999744,9.671673345652174
spring,09:31,2022-04-15 21:31:00.000000000,9.686316451086956
spring,09:32,2022-04-15 21:32:00.000000000,9.7009594
spring,09:33,2022-04-15 21:33:00.000000000,9.715602511956522
spring,09:34,2022-04-15 21:34:00.000000256,9.730245695652174
spring,09:35,2022-04-15 21:35:00.000000000,9.744888801086956
spring,09:36,2022-04-15 21:36:00.000000000,9.759531820652173
spring,09:37,2022-04-15 21:37:00.000000000,9.774174933695651
spring,09:38,2022-04-15 21:37:59.999999744,9.788818011956522
spring,09:39,2022-04-15 21:39:00.000000000,9.803461102173912
spring,09:40,2022-04-15 21:40:00.000000000,9.818104142391304
spring,09:41,2022-04-15 21:41:00.000000000,9.832747205434783
spring,09:42,2022-04-15 21:42:00.000000256,9.847390353260868
spring,09:43,2022-04-15 21:43:00.000000000,9.862033488043478
spring,09:44,2022-04-15 21:44:00.000000000,9.876676498913044
spring,09:45,2022-04-15 21:45:00.000000000,9.891319607608695
spring,09:46,2022-04-15 21:45:59.999999744,9.905962701086958
spring,09:47,2022-04-15 21:47:00.000000000,9.920605747826087
spring,09:48,2022-04-15 21:48:00.000000000,9.935248841304348
spring,09:49,2022-04-15 21:49:00.000000000,9.949892025
spring,09:50,2022-04-15 21:50:00.000000256,9.964534984782608
spring,09:51,2022-04-15 21:51:00.000000000,9.979178082608696
spring,09:52,2022-04-15 21:52:00.000000000,9.993821226086956
spring,09:53,2022-04-15 21:53:00.000000000,10.008464259782608
spring,09:54,2022-04-15 21:53:59.999999744,10.023107423913045
spring,09:55,2022-04-15 21:55:00.000000000,10.037750494565218
spring,09:56,2022-04-15 21:56:00.000000000,10.052393452173913
spring,09:57,2022-04-15 21:57:00.000000000,10.06703664347826
spring,09:58,2022-04-15 21:58:00.000000256,10.081679791304348
spring,09:59,2022-04-15 21:59:00.000000000,10.096322755434782
spring,10:00,2022-04-15 22:00:00.000000000,10.110965907608696
spring,10:01,2022-04-15 22:01:00.000000000,10.12267210326087
spring,10:02,2022-04-15 22:01:59.999999744,10.134378232608695
spring,10:03,2022-04-15 22:03:00.000000000,10.146084514130434
spring,10:04,2022-04-15 22:04:00.000000000,10.15779067173913
spring,10:05,2022-04-15 22:05:00.000000000,10.169496883695652
spring,10:06,2022-04-15 22:06:00.000000256,10.181203091304349
spring,10:07,2022-04-15 22:07:00.000000000,10.192909271739131
spring,10:08,2022-04-15 22:08:00.000000000,10.204615336956522
spring,10:09,2022-04-15 22:09:00.000000000,10.216321569565219
spring,10:10,2022-04-15 22:09:59.999999744,10.228027759782607
spring,10:11,2022-04-15 22:11:00.000000000,10.2397339
spring,10:12,2022-04-15 22:12:00.000000000,10.251440120652175
spring,10:13,2022-04-15 22:13:00.000000000,10.263146344565218
spring,10:14,2022-04-15 22:14:00.000000256,10.274852509782608
spring,10:15,2022-04-15 22:15:00.000000000,10.286558764130435
spring,10:16,2022-04-15 22:16:00.000000000,10.298264982608696
spring,10:17,2022-04-15 22:17:00.000000000,10.309971118478261
spring,10:18,2022-04-15 22:17:59.999999744,10.321677291304349
spring,10:19,2022-04-15 22:19:00.000000000,10.333383570652174
spring,10:20,2022-04-15 22:20:00.000000000,10.345089693478261
spring,10:21,2022-04-15 22:21:00.000000000,10.356795933695652
spring,10:22,2022-04-15 22:22:00.000000256,10.368502125
spring,10:23,2022-04-15 22:23:00.000000000,10.380208170652173
spring,10:24,2022-04-15 22:24:00.000000000,10.39191437826087
spring,10:25,2022-04-15 22:25:00.000000000,10.403620561956522
spring,10:26,2022-04-15 22:25:59.999999744,10.415326734782608
spring,10:27,2022-04-15 22:27:00.000000000,10.427033014130433
